user_id,age,gender,weight_kg,height_cm,goal,activity_level,join_date
U024202,30,female,88.8,184.0,weight_loss,,2022-10-18
U024203,61,male,99.4,194.0,weight_loss,light,2023-07-21
U024204,33,female,77.9,185.0,weight_loss,moderate,2023-04-26
U024205,23,female,105.4,174.0,maintenance,active,2023-05-27
U024206,31,male,75.4,156.0,maintenance,moderate,2023-05-30
U024207,48,female,60.0,160.0,weight_loss,light,2022-08-29
U024208,53,male,76.3,168.0,weight_loss,light,2022-08-16
U024209,54,male,71.8,180.0,muscle_gain,active,2022-08-10
U024210,58,male,79.6,187.0,weight_loss,sedentary,2023-08-04
U024211,52,male,66.0,177.0,maintenance,moderate,2023-06-22
U024212,27,male,75.4,179.0,weight_loss,moderate,2023-03-01
U024213,34,male,103.7,192.0,muscle_gain,light,2023-06-03
U024214,59,female,90.9,191.0,muscle_gain,light,2023-10-24
U024215,47,male,65.9,182.0,weight_loss,light,2022-07-30
U024216,61,male,57.9,189.0,muscle_gain,sedentary,2022-12-13
U024217,24,female,66.9,161.0,maintenance,sedentary,2023-09-25
U024218,35,female,77.5,156.0,weight_loss,,2023-06-21
U024219,36,male,75.2,171.0,weight_loss,light,2022-09-18
U024220,32,female,101.7,181.0,muscle_gain,active,2022-10-05
U024221,56,male,87.2,156.0,muscle_gain,light,2022-07-16
U024222,61,female,101.3,166.0,weight_loss,light,2022-12-08
U024223,39,female,109.9,170.0,weight_loss,sedentary,2023-07-29
U024224,56,female,71.0,186.0,weight_loss,moderate,2022-10-21
U024225,59,male,81.3,172.0,muscle_gain,light,2023-03-02
U024226,47,female,93.8,170.0,maintenance,moderate,2023-02-09
U024227,37,female,83.1,159.0,maintenance,active,2023-09-28
U024228,49,male,73.0,178.0,weight_loss,light,2023-10-14
U024229,59,male,99.9,165.0,weight_loss,sedentary,2022-07-18
U024230,42,female,104.1,178.0,weight_loss,active,2022-08-20
U024231,40,female,70.3,168.0,weight_loss,,2022-10-27
U024232,22,female,70.5,190.0,weight_loss,light,2022-07-16
U024233,58,male,86.2,155.0,maintenance,active,2023-03-18
U024234,47,male,99.9,180.0,weight_loss,active,2022-12-05
U024235,56,female,83.6,180.0,maintenance,light,2023-04-03
U024236,44,male,58.3,158.0,weight_loss,sedentary,2023-03-03
U024237,59,female,71.2,180.0,weight_loss,moderate,2023-06-25
U024238,54,female,82.7,158.0,maintenance,sedentary,2023-10-10
U024239,24,male,95.5,186.0,weight_loss,moderate,2022-10-15
U024240,22,male,97.6,170.0,weight_loss,light,2022-10-05
U024241,32,male,96.4,191.0,maintenance,moderate,2023-01-27
U024242,59,male,60.2,170.0,muscle_gain,light,2023-08-08
U024243,25,female,88.9,194.0,muscle_gain,sedentary,2022-11-29
U024244,26,female,78.4,174.0,muscle_gain,active,2023-06-07
U024245,28,male,72.2,171.0,muscle_gain,sedentary,2022-11-30
U024246,39,female,100.5,174.0,weight_loss,active,2022-12-08
U024247,51,male,74.7,186.0,weight_loss,light,2023-01-06
U024248,52,male,65.0,165.0,weight_loss,moderate,2022-07-21
U024249,30,female,93.3,183.0,weight_loss,moderate,2023-02-22
U024250,28,male,62.5,181.0,maintenance,active,2022-10-08
U024251,49,female,71.2,175.0,weight_loss,sedentary,2022-07-16
U024252,59,male,79.4,193.0,weight_loss,light,2023-08-10
U024253,32,female,62.8,183.0,weight_loss,light,2023-04-08
U024254,55,male,70.8,191.0,weight_loss,moderate,2023-07-18
U024255,18,female,90.3,186.0,weight_loss,light,2023-02-11
U024256,63,male,85.7,166.0,muscle_gain,moderate,2022-09-30
U024257,41,male,101.4,178.0,muscle_gain,active,2023-11-05
U024258,60,male,62.7,180.0,muscle_gain,light,2023-04-11
U024259,57,female,102.5,175.0,weight_loss,light,2023-01-20
U024260,39,male,59.2,185.0,muscle_gain,,2023-04-22
U024261,20,male,95.9,161.0,muscle_gain,active,2023-03-23
U024262,31,male,66.4,187.0,muscle_gain,light,2023-02-03
U024263,19,male,104.7,171.0,muscle_gain,light,2023-04-23
U024264,49,male,57.3,194.0,weight_loss,moderate,2023-10-30
U024265,55,female,86.9,172.0,maintenance,moderate,2022-08-01
U024266,50,female,55.7,155.0,weight_loss,sedentary,2022-07-11
U024267,63,female,95.5,174.0,muscle_gain,light,2023-09-06
U024268,59,male,56.9,175.0,muscle_gain,sedentary,2023-11-21
U024269,23,female,95.0,192.0,muscle_gain,light,2023-02-19
U024270,58,male,99.5,186.0,weight_loss,light,2023-04-17
U024271,56,female,104.3,176.0,weight_loss,light,2023-02-19
U024272,42,female,74.8,179.0,maintenance,active,2023-01-04
U024273,51,female,84.8,186.0,weight_loss,moderate,2023-11-03
U024274,28,male,95.3,185.0,weight_loss,light,2022-08-31
U024275,63,male,100.1,189.0,maintenance,light,2023-06-08
U024276,54,male,98.1,167.0,weight_loss,active,2023-04-02
U024277,58,female,101.6,170.0,muscle_gain,moderate,2022-09-14
U024278,24,male,104.4,191.0,muscle_gain,moderate,2022-12-06
U024279,63,male,90.8,173.0,weight_loss,light,2023-09-18
U024280,39,female,64.6,169.0,muscle_gain,sedentary,2023-10-31
U024281,56,female,100.8,187.0,weight_loss,light,2022-12-18
U024282,27,male,80.5,155.0,muscle_gain,moderate,2023-06-04
U024283,38,female,57.8,167.0,maintenance,light,2023-10-30
U024284,23,male,89.4,178.0,maintenance,active,2022-08-01
U024285,18,female,95.0,177.0,weight_loss,sedentary,2022-11-29
U024286,51,male,80.2,192.0,weight_loss,active,2023-07-14
U024287,31,male,82.9,183.0,maintenance,sedentary,2023-02-14
U024288,53,female,85.2,170.0,weight_loss,moderate,2023-07-26
U024289,44,female,68.9,186.0,muscle_gain,light,2022-08-04
U024290,26,male,75.6,191.0,muscle_gain,sedentary,2022-08-30
U024291,23,female,99.4,170.0,muscle_gain,moderate,2022-11-25
U024292,48,male,56.6,193.0,maintenance,moderate,2023-11-18
U024293,34,female,85.6,178.0,weight_loss,moderate,2022-12-02
U024294,60,male,56.7,194.0,muscle_gain,sedentary,2023-01-30
U024295,53,female,66.1,175.0,maintenance,light,2023-03-26
U024296,38,male,75.5,187.0,maintenance,light,2023-04-26
U024297,44,female,65.3,,muscle_gain,light,2022-12-07
U024298,58,male,101.7,,muscle_gain,light,2022-11-06
U024299,45,male,102.9,187.0,weight_loss,moderate,2022-08-07
U024300,33,female,63.4,190.0,weight_loss,active,2023-09-25
U024301,52,female,104.1,192.0,weight_loss,,2022-07-16
U024302,53,male,67.6,186.0,weight_loss,moderate,2023-05-14
U024303,52,male,55.7,182.0,weight_loss,light,2023-08-14
U024304,62,female,95.5,192.0,weight_loss,light,2022-12-29
U024305,36,female,83.5,180.0,weight_loss,light,2023-04-15
U024306,38,male,82.4,160.0,muscle_gain,moderate,2023-06-27
U024307,50,male,55.1,173.0,maintenance,moderate,2023-03-02
U024308,40,male,108.8,169.0,muscle_gain,active,2022-12-11
U024309,23,female,100.8,171.0,maintenance,sedentary,2022-12-22
U024310,49,female,108.2,188.0,weight_loss,moderate,2023-06-30
U024311,39,male,68.4,155.0,weight_loss,sedentary,2023-06-16
U024312,20,female,88.2,173.0,weight_loss,active,2023-08-05
U024313,52,male,96.1,157.0,maintenance,moderate,2023-02-14
U024314,33,male,99.2,171.0,weight_loss,active,2022-10-20
U024315,59,female,98.0,193.0,weight_loss,light,2022-09-10
U024316,42,female,86.5,168.0,weight_loss,,2023-03-17
U024317,34,female,56.7,165.0,maintenance,light,2022-08-05
U024318,56,male,109.7,170.0,maintenance,light,2023-05-08
U024319,30,female,61.3,184.0,muscle_gain,sedentary,2023-09-20
U024320,45,female,64.9,193.0,weight_loss,sedentary,2022-11-05
U024321,28,female,100.3,181.0,weight_loss,moderate,2023-03-01
U024322,27,male,60.5,172.0,maintenance,sedentary,2022-07-19
U024323,56,male,66.7,177.0,weight_loss,sedentary,2022-12-19
U024324,41,male,56.1,181.0,maintenance,moderate,2023-02-05
U024325,55,female,63.6,165.0,muscle_gain,moderate,2023-06-24
U024326,41,male,91.2,167.0,weight_loss,active,2022-09-17
U024327,50,male,74.8,177.0,weight_loss,light,2023-11-29
U024328,34,male,62.4,180.0,maintenance,sedentary,2022-07-23
U024329,61,female,69.5,188.0,muscle_gain,sedentary,2023-01-24
U024330,53,male,96.5,189.0,maintenance,moderate,2023-11-05
U024331,52,male,85.6,192.0,weight_loss,light,2022-12-03
U024332,23,male,81.2,174.0,maintenance,moderate,2022-11-11
U024333,33,female,57.6,178.0,weight_loss,moderate,2023-06-02
U024334,62,male,83.1,186.0,weight_loss,light,2023-02-05
U024335,45,male,81.5,,weight_loss,light,2023-10-02
U024336,58,male,79.4,156.0,maintenance,active,2022-11-01
U024337,49,female,81.8,167.0,muscle_gain,light,2022-07-20
U024338,43,female,59.1,157.0,weight_loss,sedentary,2023-10-27
U024339,28,male,106.3,193.0,muscle_gain,,2023-01-22
U024340,42,male,71.8,190.0,weight_loss,moderate,2023-10-31
U024341,48,male,90.9,166.0,maintenance,sedentary,2023-03-06
U024342,38,female,74.7,181.0,weight_loss,light,2023-05-05
U024343,62,female,73.0,168.0,maintenance,sedentary,2022-11-24
U024344,20,female,94.9,164.0,muscle_gain,moderate,2023-09-11
U024345,29,female,78.0,192.0,maintenance,light,2022-11-22
U024346,57,male,88.9,166.0,muscle_gain,moderate,2023-08-25
U024347,63,male,70.1,194.0,weight_loss,sedentary,2023-07-28
U024348,58,female,69.6,165.0,muscle_gain,light,2022-07-19
U024349,42,female,65.9,156.0,weight_loss,light,2023-01-29
U024350,34,female,71.6,185.0,weight_loss,moderate,2022-11-01
U024351,55,male,58.6,164.0,muscle_gain,sedentary,2022-11-09
U024352,53,female,59.3,160.0,maintenance,light,2022-07-14
U024353,53,female,101.9,176.0,muscle_gain,light,2023-09-02
U024354,36,female,70.4,173.0,weight_loss,light,2022-10-01
U024355,61,female,84.6,164.0,maintenance,light,2023-09-01
U024356,19,female,82.3,181.0,muscle_gain,sedentary,2023-11-17
U024357,34,male,89.9,182.0,maintenance,light,2023-01-04
U024358,47,female,90.6,164.0,muscle_gain,active,2022-08-14
U024359,64,female,75.2,171.0,weight_loss,active,2023-03-24
U024360,27,male,62.3,169.0,weight_loss,active,2022-11-24
U024361,52,female,64.8,166.0,weight_loss,light,2023-10-02
U024362,53,female,74.8,174.0,weight_loss,sedentary,2023-06-16
U024363,50,female,85.8,170.0,weight_loss,moderate,2023-10-18
U024364,18,male,88.8,174.0,maintenance,light,2023-10-15
U024365,35,female,106.3,181.0,weight_loss,sedentary,2022-08-05
U024366,21,male,71.8,176.0,weight_loss,active,2023-05-10
U024367,64,male,61.0,181.0,maintenance,sedentary,2023-02-12
U024368,44,female,84.6,167.0,weight_loss,moderate,2022-12-09
U024369,42,male,58.7,159.0,weight_loss,light,2022-08-04
U024370,45,female,64.1,171.0,muscle_gain,moderate,2022-12-17
U024371,39,male,85.5,188.0,weight_loss,moderate,2023-05-18
U024372,59,male,105.8,176.0,weight_loss,sedentary,2022-10-16
U024373,42,male,65.8,184.0,weight_loss,light,2023-05-08
U024374,34,female,74.9,157.0,weight_loss,light,2023-05-21
U024375,61,female,79.4,161.0,muscle_gain,moderate,2022-12-11
U024376,29,male,107.4,,weight_loss,light,2023-04-04
U024377,33,female,95.5,161.0,weight_loss,light,2023-09-23
U024378,54,male,73.3,157.0,weight_loss,moderate,2022-09-25
U024379,33,female,69.9,183.0,maintenance,moderate,2023-06-10
U024380,34,male,83.5,160.0,weight_loss,moderate,2023-08-31
U024381,48,female,76.0,181.0,muscle_gain,sedentary,2023-10-14
U024382,32,male,88.9,155.0,weight_loss,sedentary,2023-06-26
U024383,30,female,84.4,188.0,weight_loss,sedentary,2023-06-04
U024384,57,female,56.9,162.0,muscle_gain,light,2023-09-03
U024385,44,female,59.1,179.0,maintenance,sedentary,2022-12-05
U024386,38,female,62.4,169.0,maintenance,sedentary,2023-04-26
U024387,19,female,90.8,192.0,weight_loss,active,2022-09-08
U024388,25,male,108.7,165.0,weight_loss,light,2023-07-26
U024389,59,male,79.9,163.0,muscle_gain,moderate,2023-03-22
U024390,24,female,63.2,181.0,maintenance,sedentary,2023-10-17
U024391,27,female,88.6,167.0,maintenance,light,2023-08-30
U024392,21,male,89.4,166.0,maintenance,moderate,2023-07-22
U024393,60,female,96.6,165.0,weight_loss,active,2023-05-11
U024394,58,female,94.0,189.0,weight_loss,sedentary,2023-08-22
U024395,53,female,92.8,177.0,muscle_gain,active,2023-08-08
U024396,52,female,94.9,175.0,weight_loss,light,2023-06-06
U024397,60,male,100.1,182.0,maintenance,active,2022-07-16
U024398,20,female,104.3,161.0,muscle_gain,light,2023-01-05
U024399,35,male,55.2,167.0,weight_loss,active,2023-01-12
U024400,63,male,91.6,185.0,muscle_gain,sedentary,2023-10-22
U024401,60,male,106.8,189.0,weight_loss,sedentary,2023-06-12
U024402,41,male,96.7,171.0,maintenance,light,2023-04-15
U024403,49,female,59.5,178.0,maintenance,active,2022-11-13
U024404,51,male,95.5,176.0,muscle_gain,light,2023-10-15
U024405,19,female,68.9,164.0,weight_loss,light,2023-03-09
U024406,19,female,65.1,170.0,weight_loss,moderate,2023-07-24
U024407,27,male,66.2,191.0,muscle_gain,sedentary,2023-11-22
U024408,40,male,108.5,160.0,weight_loss,light,2022-09-08
U024409,32,female,91.3,166.0,muscle_gain,sedentary,2023-01-26
U024410,29,female,108.8,155.0,weight_loss,active,2023-11-01
U024411,60,male,101.6,170.0,weight_loss,moderate,2022-07-18
U024412,34,male,105.9,188.0,weight_loss,moderate,2023-02-20
U024413,35,female,85.5,191.0,muscle_gain,sedentary,2023-11-02
U024414,31,male,74.2,181.0,muscle_gain,active,2022-12-18
U024415,34,male,95.6,159.0,weight_loss,moderate,2023-05-25
U024416,32,female,56.0,173.0,weight_loss,active,2023-10-15
U024417,29,female,90.4,165.0,muscle_gain,light,2023-09-07
U024418,33,female,107.6,191.0,weight_loss,light,2023-12-02
U024419,49,female,101.5,165.0,maintenance,moderate,2022-07-27
U024420,40,female,65.4,162.0,muscle_gain,active,2022-07-16
U024421,55,female,62.0,170.0,muscle_gain,light,2023-03-07
U024422,51,male,100.5,185.0,weight_loss,moderate,2023-11-26
U024423,51,female,57.9,165.0,weight_loss,light,2023-11-30
U024424,33,female,109.7,155.0,weight_loss,light,2023-06-18
U024425,51,female,80.7,171.0,maintenance,sedentary,2023-05-20
U024426,57,male,106.0,179.0,muscle_gain,light,2023-06-29
U024427,24,male,99.6,,muscle_gain,sedentary,2023-11-18
U024428,50,female,93.4,188.0,muscle_gain,active,2022-10-19
U024429,21,female,66.3,156.0,maintenance,moderate,2022-08-26
U024430,60,male,59.7,170.0,weight_loss,moderate,2023-02-15
U024431,24,male,91.1,185.0,muscle_gain,active,2023-02-17
U024432,35,female,65.4,176.0,muscle_gain,active,2023-05-25
U024433,21,male,100.6,176.0,maintenance,moderate,2022-09-19
U024434,28,male,58.7,186.0,weight_loss,active,2023-10-28
U024435,60,male,83.8,160.0,weight_loss,active,2022-07-31
U024436,37,female,78.2,156.0,weight_loss,light,2023-09-05
U024437,28,male,105.9,161.0,weight_loss,active,2023-08-28
U024438,32,male,104.4,165.0,muscle_gain,moderate,2023-01-11
U024439,63,female,94.6,164.0,weight_loss,moderate,2023-01-19
U024440,34,male,96.5,170.0,muscle_gain,light,2023-03-22
U024441,51,male,93.9,155.0,muscle_gain,active,2023-08-31
U024442,29,male,92.1,189.0,weight_loss,moderate,2023-03-03
U024443,59,female,109.8,192.0,weight_loss,moderate,2023-08-13
U024444,45,female,95.5,193.0,weight_loss,light,2022-07-21
U024445,52,female,107.0,164.0,maintenance,light,2023-06-09
U024446,25,male,79.0,189.0,maintenance,moderate,2023-10-14
U024447,44,male,109.9,167.0,weight_loss,moderate,2022-09-12
U024448,39,male,88.8,168.0,weight_loss,light,2022-12-18
U024449,41,female,104.8,166.0,weight_loss,active,2022-08-22
U024450,19,female,60.0,157.0,muscle_gain,moderate,2023-09-14
U024451,48,male,88.6,192.0,maintenance,sedentary,2023-01-29
U024452,39,female,109.6,165.0,weight_loss,light,2023-05-25
U024453,18,female,58.7,188.0,maintenance,moderate,2023-02-12
U024454,31,male,107.1,179.0,maintenance,moderate,2023-09-03
U024455,42,male,63.0,177.0,muscle_gain,moderate,2022-09-02
U024456,53,female,109.8,162.0,maintenance,sedentary,2023-04-21
U024457,53,female,70.9,181.0,muscle_gain,light,2022-12-06
U024458,58,female,98.7,158.0,maintenance,moderate,2022-09-25
U024459,20,male,56.5,178.0,weight_loss,moderate,2022-09-08
U024460,22,female,70.8,167.0,weight_loss,sedentary,2022-11-02
U024461,18,male,88.2,185.0,weight_loss,light,2023-09-03
U024462,36,female,67.5,168.0,muscle_gain,moderate,2023-03-18
U024463,50,female,96.8,174.0,weight_loss,active,2023-09-17
U024464,59,male,92.2,191.0,muscle_gain,light,2022-10-12
U024465,47,male,109.5,176.0,muscle_gain,moderate,2022-10-09
U024466,29,female,87.1,166.0,maintenance,active,2023-04-19
U024467,27,female,97.2,157.0,maintenance,sedentary,2023-11-17
U024468,51,male,59.1,186.0,weight_loss,light,2023-01-18
U024469,33,female,57.4,159.0,weight_loss,active,2023-11-13
U024470,57,male,87.0,186.0,muscle_gain,active,2022-08-11
U024471,63,male,109.2,166.0,maintenance,moderate,2023-03-02
U024472,46,female,69.8,182.0,weight_loss,moderate,2022-09-04
U024473,32,male,55.1,181.0,weight_loss,light,2022-07-30
U024474,28,male,73.8,177.0,maintenance,light,2022-10-22
U024475,61,female,95.6,158.0,weight_loss,light,2022-08-08
U024476,51,female,99.1,159.0,weight_loss,active,2023-10-02
U024477,53,female,98.0,192.0,muscle_gain,light,2022-10-15
U024478,47,female,59.5,163.0,muscle_gain,sedentary,2022-08-11
U024479,52,female,97.4,163.0,weight_loss,sedentary,2023-06-26
U024480,26,female,59.5,183.0,muscle_gain,moderate,2022-08-11
U024481,35,female,109.3,171.0,weight_loss,light,2023-07-06
U024482,36,female,75.4,173.0,weight_loss,moderate,2023-10-08
U024483,56,female,93.1,156.0,weight_loss,light,2023-06-07
U024484,21,male,81.6,186.0,weight_loss,,2022-12-18
U024485,23,female,68.2,169.0,muscle_gain,sedentary,2023-09-01
U024486,50,male,88.6,156.0,muscle_gain,active,2023-02-03
U024487,49,female,55.9,168.0,muscle_gain,active,2023-03-12
U024488,33,female,82.8,186.0,maintenance,light,2023-09-08
U024489,28,male,57.1,193.0,weight_loss,light,2022-08-29
U024490,39,male,86.2,180.0,muscle_gain,sedentary,2023-10-12
U024491,53,male,80.2,166.0,muscle_gain,light,2023-03-23
U024492,40,male,104.2,180.0,muscle_gain,sedentary,2023-08-26
U024493,43,female,108.1,190.0,maintenance,moderate,2023-01-28
U024494,48,female,90.8,166.0,weight_loss,moderate,2023-09-14
U024495,46,female,65.2,187.0,muscle_gain,light,2022-07-10
U024496,22,female,83.8,180.0,weight_loss,moderate,2023-01-23
U024497,55,female,55.1,177.0,weight_loss,sedentary,2022-08-18
U024498,42,female,97.2,167.0,weight_loss,active,2023-06-13
U024499,51,male,57.3,191.0,weight_loss,sedentary,2022-08-09
U024500,29,female,99.4,194.0,weight_loss,moderate,2023-04-14
U024501,39,male,69.6,182.0,weight_loss,moderate,2022-08-14
U024502,26,female,68.8,188.0,weight_loss,light,2022-12-30
U024503,37,female,59.9,173.0,weight_loss,sedentary,2023-02-25
U024504,46,male,92.7,179.0,weight_loss,light,2022-10-03
U024505,61,female,75.1,189.0,maintenance,light,2023-05-17
U024506,46,female,59.9,175.0,weight_loss,moderate,2022-10-27
U024507,62,male,72.7,160.0,muscle_gain,moderate,2023-04-17
U024508,44,male,105.7,170.0,muscle_gain,light,2022-08-06
U024509,34,female,56.9,178.0,maintenance,light,2023-10-04
U024510,22,male,91.8,170.0,weight_loss,light,2022-12-25
U024511,62,male,82.6,184.0,weight_loss,moderate,2023-02-22
U024512,30,male,87.9,182.0,weight_loss,light,2023-10-30
U024513,59,female,76.5,164.0,muscle_gain,active,2023-06-12
U024514,32,male,81.5,171.0,muscle_gain,moderate,2023-07-29
U024515,32,female,96.8,174.0,weight_loss,moderate,2023-05-29
U024516,35,male,81.6,190.0,weight_loss,active,2023-09-21
U024517,19,male,75.7,178.0,muscle_gain,active,2023-08-02
U024518,40,male,70.2,170.0,maintenance,moderate,2022-07-29
U024519,60,male,79.8,174.0,weight_loss,light,2022-10-10
U024520,30,female,86.7,180.0,maintenance,moderate,2023-03-26
U024521,60,female,75.6,183.0,weight_loss,active,2023-08-28
U024522,21,female,104.6,176.0,weight_loss,moderate,2022-10-22
U024523,64,male,109.8,174.0,muscle_gain,sedentary,2023-05-10
U024524,42,male,66.2,186.0,muscle_gain,sedentary,2023-11-11
U024525,28,male,90.4,183.0,weight_loss,light,2023-06-02
U024526,59,female,66.3,177.0,muscle_gain,moderate,2023-11-02
U024527,29,male,84.8,188.0,muscle_gain,moderate,2022-08-20
U024528,30,male,76.6,166.0,weight_loss,light,2022-07-18
U024529,26,female,68.5,173.0,weight_loss,light,2022-08-18
U024530,62,male,73.8,171.0,muscle_gain,moderate,2023-04-01
U024531,55,female,61.8,193.0,maintenance,moderate,2022-10-13
U024532,23,female,59.4,176.0,weight_loss,sedentary,2022-09-27
U024533,60,female,79.8,164.0,maintenance,active,2022-08-24
U024534,60,male,99.8,172.0,muscle_gain,moderate,2022-12-30
